lat,lng,property_name,trainstation_name,trainstation_lat,trainstation_lng,subway_station_name,subway_station_lat,subway_station_lng,subway_station_distance_meter,train_station_distance_meter
13.7460628,100.5223724,Cooper Siam,State Railway of Thailand,13.7466502,100.5168802,National Stadium,13.746473,100.529073,913,1105
13.7155114,100.4801343,Aspire Sathorn-Thapra,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,459,1431
13.726175,100.575635,BEATNIQ Sukhumvit 32,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,817,3513
13.7283647,100.5710246,Noble Refine,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,346,2971
13.754437,100.5635449,Life Asoke Rama 9,Makkasan,13.7508355,100.5613375,สถานีพระราม 9,13.75723,100.565112,498,979
13.7103615,100.6017758,Blocs 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,695,5589
13.8919832,100.5843705,Park View Viphavadi,Lak Si Station,13.8862308,100.5818596,N/A,"","",null,750
13.7199584,100.7357391,Romsuk 9 Condotown,Lat Krabang,13.7276844,100.7485915,Latkrabang,13.7276798,100.7485919,4926,4926
13.8504298,100.6056533,Condo U Kaset – Nawamin,Thung Song Hong,13.8601924,100.5674111,Bang Bua,13.855994,100.585171,4049,7100
13.8055791,100.5262873,The Stage Taopoon - Interchange,Bang Sue,13.8043718,100.5399431,Tao Poon,13.8061278,100.530761,663,1812
13.7160735,100.5827215,The Room Sukhumvit 40,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,591,3938
13.6949877,100.6035794,Life Sukhumvit 62,Sukhumvit 71,13.7429334,100.6004022,Bang Chak,13.696738,100.605321,373,7192
13.6747354,100.5397685,Lumpini Place Rama 3 - Riverine,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,5982
13.7218707,100.4965179,Hive Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,786,780
13.7163787,100.5315884,Sathorn Heritage,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,1682,2446
13.7821876,100.5824371,The Excel Ratchada 18,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1302,1625
13.7242273,100.588359,Beverly Hills Mansion,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1172,2820
13.6890127,100.602521,Moniiq Sukhumvit 64,Mae Nam Railway Station,13.7139353,100.5536168,Punnawithi,13.689267,100.608987,1170,7715
13.8273878,100.5352446,Phibun Condo Ville,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Bang Son,13.8202164,100.5325217,1091,2833
13.7224697,100.5771606,Urbitia Thong Lo,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1188,4250
13.8005559,100.5735881,Wire Ratchada 19,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,280,1284
13.7631659,100.5691682,Noble Revolve Ratchada,Makkasan,13.7508355,100.5613375,Thailand Cultural Centre,13.7663,100.57026,516,2280
13.730343,100.5792327,The Waterford Park Sukhumvit 53,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1800,2417
13.7087269,100.545619,The Lofts Yennakart,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,2456,2467
13.7168291,100.5296085,Sathorn Happy Land Tower,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,1299,2517
13.6747426,100.6117858,The Sky Sukhumvit,Mae Nam Railway Station,13.7139353,100.5536168,Udom Suk,13.6799216,100.6094882,969,10316
13.7581683,100.647812,Pattamon Condo Town,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,3922,3949
13.730824,100.5864445,Up Ekamai,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1351,1711
13.723207,100.5223919,The Lofts Silom,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,571,2072
13.703094,100.5996384,The Next Garden Mix,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,487,6209
13.7781828,100.5469495,Sailom City Resort,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,990,3275
13.7369918,100.5567627,Baan Siri Sukhumvit 10,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,616,2083
13.738861,100.5790735,Prompak Gardens,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1797,1872
13.785274,100.5434368,SAVVI Ari 4,Pra Dipat,13.7927974,100.5355815,Ari,13.779689,100.544646,867,1930
13.7900239,100.5725431,City Room Ratchada-Suthisan,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,165,192
13.7352523,100.5830644,Turn Berry,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2340,1595
13.7149715,100.4673077,Ideo Wutthakat,Khlong Ton Sai,13.7070086,100.4700048,Wutthakat,13.71307,100.46884,449,1416
13.7461749,100.5767779,Cloud Thonglor-Phetchaburi,Khlong Tan,13.744097,100.5896845,Phetchaburi,13.7487037,100.5631241,1525,1504
13.7362557,100.5579976,Circle S Sukhumvit 12,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,539,2035
13.7448413,100.5585372,Urbana Sukhumvit 15,Makkasan,13.7508355,100.5613375,Nana,13.740523,100.555434,933,1758
13.6919948,100.6082276,The Line Sukhumvit 101,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,471,7440
13.7775803,100.5417949,Suanbua Residence Ari-Ratchakru,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,520,1979
13.6845063,100.608483,Skyrise Avenue Sukhumvit 64,Sukhumvit 71,13.7429334,100.6004022,Udom Suk,13.6799216,100.6094882,970,8439
13.7924136,100.5830644,Atmoz Ratchada - Huaikwang,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,1239,1273
13.8076235,100.5711725,Maru Ladprao 15,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,316,2261
13.7172091,100.571418,U Sabai Rama 4 - Kluaynamthai,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1747,2507
13.6820515,100.4938261,ISSI Condo Suksawat,Khlong Ton Sai,13.7070086,100.4700048,N/A,"","",null,5007
13.7544306,100.5423027,Ideo Verve Ratchaprarop,Ratchaprarop,13.7550222,100.5421223,Ratchaprarop,13.7551015,100.5421525,90,81
13.7129661,100.5923335,Sukhumvit Plus,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,411,4834
13.7698501,100.6385506,Aspire Ladprao 113,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,3674
13.7803965,100.5736957,Centric Ratchada - Huai Khwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,234,1070
13.7436115,100.6445149,The Iris Rama 9 - Srinakarin,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,1317,1344
13.7295205,100.5783717,Chalermnit Art De Maison,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1572,2700
13.8131396,100.594956,Plum Condo Ramkhamhaeng,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,5061
13.7124894,100.5953276,Zenith Place at Sukhumvit 71,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,562,4629
13.770305,100.4849196,Ivy Residence Pinklao,Thon Buri,13.7605789,100.4788689,Bang Yi Khan,13.7774358,100.4852436,1149,2751
13.809563,100.5911,The Privacy Ladprao - Sena,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,3936
13.6616527,100.5027839,The Privacy Pracha Uthit - Suksawat,Wat Sai,13.691,100.45697,N/A,"","",null,7890
13.7146758,100.596756,Happy Place Tower,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,876,4509
13.7837732,100.5860829,Happy Condo Ratchada 18,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,1946
13.7053637,100.603417,My Condo Sukhumvit 81,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,339,6031
13.7306175,100.5873542,The Fine Bangkok Thonglor-Ekamai,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1450,1811
13.7802856,100.5436573,Noble ReD,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,314,2340
13.7367197,100.5743657,39 Suites,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,1110,2727
13.7135943,100.6330423,A Space Sukhumvit 77,Hua Mak,13.7381496,100.6401853,N/A,"","",null,4409
13.6899423,100.6090431,Quinn Sukhumvit 101,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,180,7643
13.7302247,100.5911809,Casa Viva,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1926,2286
13.6643405,100.6316704,Apool Condo,Hua Mak,13.7381496,100.6401853,N/A,"","",null,9799
13.7235896,100.5670485,Ideal 24,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1320,2289
13.816193,100.610403,Atmoz Ladprao 71,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,6636
13.7807266,100.5739968,Quintara MHy’GEN Ratchada - Huai Khwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,260,1037
13.7015859,100.5165878,Supalai Lite Sathorn - Charoenrat,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,5515
13.7198011,100.543675,Nara 9 by Eastern Star,Silom MRT Station,13.7293606,100.5378782,Lumphini,13.7257642,100.5456664,1232,2050
13.7771558,100.5792757,Zenith Place at Huay Kwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,669,1922
13.7254746,100.5656771,Park Origin Phrom Phong,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1315,2385
13.793889,100.6522032,Lumpini Park Nawamin-Sriburapha,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,7060
13.743918,100.581475,J.C. Tower,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2411,1252
13.7497799,100.5620482,The Address Asoke,Makkasan,13.7508355,100.5613375,Makkasan,13.7510295,100.5612129,647,665
13.7908656,100.5461123,The Line Phahol - Pradipat,Pra Dipat,13.7927974,100.5355815,Saphan Khwai BTS Station,13.7937663,100.5497095,789,1321
13.6894194,100.606993,Whizdom Punnawithi Station,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,558,7826
13.7766602,100.4841333,Commonwealth Pinklao,Bang Bamru Station,13.7916118,100.4777099,Bang Yi Khan,13.7774358,100.4852436,148,2829
13.781167,100.4265082,Lumpini Place Borom Ratchachonni - Pinklao,Taling Chan Junction,13.789372,100.4393546,N/A,"","",null,2237
13.716011,100.5861231,Zenith Place Sukhumvit 42,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,572,3594
13.6969556,100.4860784,Niche Mono Charoen Nakorn,Khlong Ton Sai,13.7070086,100.4700048,N/A,"","",null,3402
13.7455951,100.5494682,Renova Residence Chidlom,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,1185,1492
13.758874,100.4777644,The MOST Itsaraphap,Thon Buri,13.7605789,100.4788689,Bang Khun Non,13.7631942,100.473206,1042,279
13.6732608,100.6042811,Ideo O2,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,797,9242
13.7186988,100.5268396,Centric Sathorn - Saint Louis,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,749,2372
13.7562167,100.5831479,Supalai Veranda Rama 9,Khlong Tan,13.744097,100.5896845,Thailand Cultural Centre,13.7663,100.57026,3178,2973
13.7517198,100.5346821,WISH Signature II Midtown Siam,Phaya Thai,13.7567379,100.5348422,Ratchathewi,13.7519875,100.5315773,531,968
13.7067861,100.5930425,The Waterford Sukhumvit 50,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1163,6224
13.7356689,100.581385,Tidy Thonglor,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2125,1810
13.7389692,100.5664384,Circle Sukhumvit 31,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,1185,1655
13.7345948,100.6416058,Asakan Place Srinakarin,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,1074,673
13.7061975,100.6013904,Ideo Verve Sukhumvit,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,37,5655
13.7484275,100.5644372,The Esse at Singha Complex,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,180,230
13.7304444,100.5889567,Oriental Towers,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1627,1987
13.8083965,100.5892683,The Niche ID Ladprao - Wang Hin,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,4046
13.691611,100.6028502,Chateau In Town Sukhumvit 62/1,Sukhumvit 71,13.7429334,100.6004022,Bang Chak,13.696738,100.605321,892,7711
13.7219052,100.4973608,Ideo Sathorn Wongwianyai,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,679,858
13.7314281,100.5416984,Lumpini Ville Phahol-Suthisarn,Silom MRT Station,13.7293606,100.5378782,Si Lom,13.7292504,100.5365446,832,543
13.7228714,100.5304913,The Line Sathorn,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1422,1635
13.7230199,100.5511665,Amanta Lumpini,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,358,1206
13.7610355,100.5369713,Rhythm Rangnam,Phaya Thai,13.7567379,100.5348422,Victory Monument,13.762793,100.537085,329,734
13.7129237,100.4748763,Altitude Unicorn Sathorn - Tha Phra,Khlong Ton Sai,13.7070086,100.4700048,Talat Phlu,13.7142104,100.4768237,256,1157
13.6847162,100.604285,Elio Del Ray,Mae Nam Railway Station,13.7139353,100.5536168,Punnawithi,13.689267,100.608987,852,8953
13.8002117,100.5074968,The Tree Rio Bang-Aor,Pra Dipat,13.7927974,100.5355815,Bang O,13.7989,100.50968,317,5951
13.6876896,100.6347091,The Escape,Hua Mak,13.7381496,100.6401853,Punnawithi,13.689267,100.608987,3466,7099
13.674509,100.653114,The Key Udomsuk,Hua Mak,13.73805,100.6454302,N/A,"","",null,8650
13.7709801,100.5764704,City Living Ratchada,Sutthisan MRT Station,13.7898476,100.5741786,Thailand Cultural Centre,13.7663,100.57026,2824,2618
13.7509467,100.6362283,Condo U@Huamak Station,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,2686,2477
13.7147606,100.5456529,Supreme Ville,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,1727,1561
13.9064416,100.525796,Lumpini Ville Chaengwattana 10,Purple Line Nonthaburi one station split,13.8660338,100.4940523,N/A,"","",null,9761
13.7968367,100.5696123,Maestro 19 Ratchada 19 - Vipha,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,690,1695
13.7959049,100.5502041,Ideo Phaholyothin Chatuchak,Krung Thep Aphiwat Central Terminal Station (Bang Sue Grand Station),13.80369,100.54227,Saphan Khwai BTS Station,13.7937663,100.5497095,269,1971
13.8243318,100.615383,Thana Place Condominium,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,7816
13.834864,100.660707,The Cube Nawamin-Ramintra,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,11966
13.7141828,100.433124,The Parkland Phetkasem 56,Wat Sai,13.691,100.45697,Phasi Charoen,13.7128776,100.4341782,238,6348
13.7101648,100.4788586,The Parkland Ratchada-Thapra,Khlong Ton Sai,13.7070086,100.4700048,Talat Phlu,13.7142104,100.4768237,700,1853
13.8151186,100.6985277,The Cube Station Ramintra 109,Ban Thap Chang,13.7331049,100.6886425,N/A,"","",null,12043
13.7332183,100.5749953,Walden Sukhumvit 39,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,924,3003
13.7057188,100.5404856,Supreme Elegance,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,3207,2770
13.7560778,100.5675752,Nue District R9,Asoke,13.749458,100.5638356,สถานีพระราม 9,13.75723,100.565112,405,1054
13.7773302,100.5466552,Prom Phaholyothin 2,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,1048,3269
13.7128225,100.5825558,Lumpini Place Rama 4-Kluaynamthai,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,920,3786
13.7169978,100.5762807,168 Sukhumvit 36,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1660,3281
13.7666568,100.6327295,HI Ladprao 130,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,2614
13.749176,100.5915072,I-House Rama IX-Ekamai,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,1906,1806
13.8076305,100.5128462,Chateau In Town Charansanitwong 96/2,Bang Sue,13.8043718,100.5399431,Bang Pho,13.806386,100.521042,2267,4493
13.6952822,100.494349,Supalai Casa Riva,Khlong Ton Sai,13.7070086,100.4700048,N/A,"","",null,4183
13.7151552,100.5947065,The Line Sukhumvit 71,Sukhumvit 71,13.7429334,100.6004022,Phra Khanong,13.7151737,100.5912598,608,4250
13.7086559,100.4810945,Lumpini Place Ratchada-Thapra,Khlong Ton Sai,13.7070086,100.4700048,Talat Phlu,13.7142104,100.4768237,1054,1913
13.7325589,100.638565,Vivid Tower,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,1723,1321
13.7974943,100.557043,Denim Jatujak,Krung Thep Aphiwat Central Terminal Station (Bang Sue Grand Station),13.80369,100.54227,Chatuchak Park,13.8024559,100.5537385,1287,3295
13.6999565,100.6754809,Prueksa Thani 3 Condotel,Ban Thap Chang,13.7331049,100.6886425,N/A,"","",null,6373
13.7391018,100.5827252,D25 Thonglor,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2329,1466
13.7241712,100.5777011,The Esse Sukhumvit 36,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,992,3318
13.7172604,100.5833686,Noble Ambience Sukhumvit 42,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,410,3432
13.7362211,100.5600514,Le Cote Sukhumvit 14,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,97,1675
13.7337376,100.5851763,La Citta Delre Thonglor 16,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,2317,1988
13.7519248,100.5310182,Pyne by Sansiri,Phaya Thai,13.7567379,100.5348422,Ratchathewi,13.7519875,100.5315773,282,884
13.7384693,100.5647461,Sukhumvit House,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,666,1602
13.7228197,100.5607517,Lumpini Place Rama4-Ratchadaphisek [Leasehold],Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,358,1561
13.8008846,100.5210126,The Tree Privata,Pra Dipat,13.7927974,100.5355815,Bang Pho,13.806386,100.521042,698,2086
13.7709237,100.5739604,Chateau in Town Ratchada 10,Sutthisan MRT Station,13.7898476,100.5741786,Thailand Cultural Centre,13.7663,100.57026,715,2185
13.6863511,100.6358328,The Log 3 Sukhumvit 101,Hua Mak,13.7381496,100.6401853,N/A,"","",null,7299
13.6914426,100.6144617,Green Ville Condo Sukhumvit 101,Hua Mak,13.7381496,100.6401853,Punnawithi,13.689267,100.608987,899,8432
13.7304275,100.5228442,Supalai Elite Surawong,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,905,1700
13.6909013,100.5343886,Le Rich Sathorn-Satupradit,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,4010
13.8305692,100.5489055,Regent Home 5 Ratchada 19,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Bang Son,13.8202164,100.5325217,2770,1365
13.7205293,100.5030464,The Bangkok Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,51,1598
13.6658834,100.6529657,The Muve Bangna,Hua Mak,13.73805,100.6454302,N/A,"","",null,10407
13.706127,100.591049,The Excel Hideaway Sukhumvit 50,Mae Nam Railway Station,13.7139353,100.5536168,Phra Khanong,13.7151737,100.5912598,2304,5712
13.7647889,100.6537571,D Condo Ramkhamhaeng 64,Hua Mak,13.73805,100.6454302,N/A,"","",null,4183
13.7353358,100.5735197,Tristan,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,938,3148
13.730635,100.5731273,The Bangkok Sukhumvit 43,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,630,3255
13.7223625,100.5830633,MODE Sukhumvit 61,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,477,3174
13.7174612,100.6326059,The Iris,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,3960,3510
13.7767176,100.5829535,The Seed Ratchada-Huay Kwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,1156,2409
13.7499551,100.5410581,Grand Diamond Pratunam,Ratchaprarop,13.7550222,100.5421223,Ratchaprarop,13.7551015,100.5421525,585,576
13.7316131,100.5255411,Ideo Chula - Samyan,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,495,1653
13.7483008,100.6053934,The Base Rama 9 - Ramkhamhaeng,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2666,2694
13.7227959,100.5022575,Tourmaline Lite Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,607,1441
13.7481298,100.5940614,Le Chateau Condo,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,1583,2051
